GENEID	ENSID	Gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj			
ENSMUSG00000107035	0	Ybx1-ps2	0.306417836	-2.28E-06	0.040232565	-5.65583E-05	0.980462313	NA			
ENSMUSG00000001076	ENSG00000186897	C1ql4	0.349188014	-6.44E-06	0.040232565	-0.000159987	0.980467872	NA			
ENSMUSG00000068706	0	Gm10250	16.62077622	5.35E-05	0.040189162	0.001331194	0.98046827	0.998210653			
ENSMUSG00000071178	ENSG00000197249	Serpina1b	0.323849187	8.44E-06	0.040232566	0.000209851	0.980471945	NA			
ENSMUSG00000094852	0	Gm9034	0.306418021	-2.29E-06	0.040232565	-5.68459E-05	0.98047236	NA			
ENSMUSG00000083245	0	Gm11185	0.306418028	-2.29E-06	0.040232565	-5.68568E-05	0.980472742	NA			
ENSMUSG00000055312	0	Them7	0.349188585	-6.45E-06	0.040232565	-0.000160262	0.980477305	NA			
ENSMUSG00000114426	0	Gm10769	0.349188617	-6.45E-06	0.040232565	-0.000160277	0.980477843	NA			
ENSMUSG00000082872	0	Gm15773	0.323848698	8.44E-06	0.040232566	0.000209663	0.980478528	NA			
ENSMUSG00000000617	ENSG00000113262	Grm6	0.32384857	8.43E-06	0.040232566	0.000209614	0.980480255	NA			
ENSMUSG00000111684	0	Gm8543	0.306418403	-2.31E-06	0.040232565	-5.7435E-05	0.980492937	NA			
ENSMUSG00000018925	ENSG00000270379	Heatr9	0.349190268	-6.48E-06	0.040232565	-0.000161068	0.980505042	NA			
ENSMUSG00000094090	0	Gm8494	0.306418647	-2.33E-06	0.040232565	-5.78097E-05	0.980506028	NA			
ENSMUSG00000027102	ENSG00000175879	Hoxd8	0.323846567	8.40E-06	0.040232566	0.000208841	0.980507303	NA			
ENSMUSG00000108127	0	Gm12845	0.323846518	8.40E-06	0.040232566	0.000208822	0.980507965	NA			
ENSMUSG00000118505	ENSG00000253831	Etv3l	0.323846359	8.40E-06	0.040232566	0.000208761	0.980510115	NA			
ENSMUSG00000101855	0	1700010N08Rik	0.306418824	-2.34E-06	0.040232565	-5.80793E-05	0.980515443	NA			
ENSMUSG00000105869	0	Gm9408	0.331764019	-1.73E-05	0.040232574	-0.000431141	0.980517121	NA			
ENSMUSG00000091730	0	Gm17230	0.300626737	9.11E-07	0.040232565	2.26365E-05	0.980521705	NA			
ENSMUSG00000058207	ENSG00000196136	Serpina3k	0.323845201	8.38E-06	0.040232566	0.000208313	0.980525791	NA			
ENSMUSG00000078240	ENSG00000162244	Gm3550	0.331765697	-1.74E-05	0.040232574	-0.000431457	0.980528044	NA			
ENSMUSG00000062687	0	Cks1brt	0.349191713	-6.51E-06	0.040232565	-0.000161758	0.98052874	NA			
ENSMUSG00000082051	0	Gm16072	0.323844164	8.36E-06	0.040232566	0.000207911	0.980539865	NA			
ENSMUSG00000037451	0	Slc22a20	0.331767747	-1.74E-05	0.040232574	-0.000431842	0.980541372	NA			
ENSMUSG00000042357	ENSG00000189280	Gjb5	0.306419354	-2.37E-06	0.040232565	-5.88804E-05	0.980543426	NA			
ENSMUSG00000061969	0	Gm5581	0.323843723	8.36E-06	0.040232566	0.00020774	0.980545856	NA			
ENSMUSG00000112140	0	Gm5780	0.306419458	-2.38E-06	0.040232565	-5.90353E-05	0.980548836	NA			
ENSMUSG00000049028	ENSG00000237521	Olfr873	0.349193262	-6.54E-06	0.040232565	-0.000162494	0.980554059	NA			
ENSMUSG00000028749	ENSG00000158786	Pla2g2f	0.331770831	-1.74E-05	0.040232574	-0.00043242	0.9805614	NA			
ENSMUSG00000001815	ENSG00000174279	Evx2	0.331774777	-1.74E-05	0.040232574	-0.00043316	0.980586993	NA			
ENSMUSG00000055172	ENSG00000159403	C1ra	60.85512847	-7.43E-05	0.04002442	-0.001857514	0.980588344	0.998210653			
ENSMUSG00000032226	ENSG00000140297	Gcnt3	0.306420292	-2.42E-06	0.040232565	-6.02724E-05	0.980592046	NA			
ENSMUSG00000051687	0	Vmn1r73	0.331776472	-1.74E-05	0.040232574	-0.000433477	0.98059797	NA			
ENSMUSG00000045417	0	Vmn1r230	0.331777261	-1.74E-05	0.040232574	-0.000433625	0.980603081	NA			
ENSMUSG00000022023	ENSG00000120688	Wbp4	5132.213411	-0.000479216	0.033325652	-0.014379792	0.980647527	0.998210653			
ENSMUSG00000034690	ENSG00000160505	Nlrp4c	0.350170635	2.89E-05	0.04023259	0.000717862	0.980666609	NA			
ENSMUSG00000033475	ENSG00000214736	Tomm6	2472.877399	-0.000410297	0.035126635	-0.011680498	0.980676168	0.998210653			
ENSMUSG00000051652	ENSG00000160233	Lrrc3	1272.956847	0.000348795	0.037447155	0.009314318	0.980682828	0.998210653			
ENSMUSG00000062272	0	Olfr1129	0.350165583	2.89E-05	0.04023259	0.000717338	0.98068504	NA			
ENSMUSG00000099779	0	Gm8228	0.350165012	2.89E-05	0.04023259	0.000717279	0.980687124	NA			
ENSMUSG00000074502	ENSG00000255009	Ubtfl1	0.355956466	2.53E-05	0.040232583	0.000630004	0.980711188	NA			
ENSMUSG00000044364	ENSG00000125895	Tmem74b	158.2402146	0.000174865	0.03965789	0.004409344	0.980729886	0.998210653			
ENSMUSG00000098987	0	Gm8982	0.350149578	2.88E-05	0.04023259	0.000715677	0.980743502	NA			
ENSMUSG00000050321	ENSG00000166342	Neto1	17921.41272	-0.000250317	0.038455445	-0.006509271	0.980747884	0.998210653			
ENSMUSG00000083425	0	Gm13992	0.300624146	6.42E-07	0.040232565	1.59505E-05	0.980759001	NA			
ENSMUSG00000101639	0	Gm8597	0.350142452	2.88E-05	0.04023259	0.000714936	0.980769573	NA			
ENSMUSG00000046178	ENSG00000122584	Nxph1	2066.538901	0.000703794	0.03621749	0.019432429	0.980770361	0.998210653			
ENSMUSG00000082762	0	Gm12366	60.74161552	0.000123901	0.039953083	0.003101174	0.980783826	0.998210653			
ENSMUSG00000060560	ENSG00000172824	Ces4a	0.381319747	1.03E-05	0.040232567	0.000256097	0.980786071	NA			
ENSMUSG00000021927	0	Hnrnpa1l2-ps2	0.350134373	2.87E-05	0.04023259	0.000714095	0.98079916	NA			
ENSMUSG00000044220	ENSG00000119919	Nkx2-3	0.381316718	1.03E-05	0.040232567	0.000255269	0.980814378	NA			
ENSMUSG00000083623	0	Gm7224	0.355928042	2.52E-05	0.040232583	0.000626672	0.98082847	NA			
ENSMUSG00000047025	ENSG00000197651	Ccer1	0.381313585	1.02E-05	0.040232567	0.00025441	0.980843725	NA			
ENSMUSG00000067231	0	Cyp2c65	0.355923949	2.52E-05	0.040232583	0.000626191	0.980845404	NA			
ENSMUSG00000108799	0	Glud-ps	0.687438266	1.32E-05	0.040230512	0.000328943	0.980864267	NA			
ENSMUSG00000081749	0	Gm12241	0.35011171	2.86E-05	0.040232589	0.000711731	0.980882328	NA			
ENSMUSG00000114515	0	Aldoa	76.12836223	0.000132525	0.039903468	0.003321138	0.980919244	0.998210653			
ENSMUSG00000022533	ENSG00000133657	Atp13a3	8404.921109	0.010209448	0.036646299	0.278594236	0.980941595	0.998210653			
ENSMUSG00000034212	ENSG00000144504	Ankmy1	20.20509803	-6.61E-05	0.040115789	-0.00164683	0.980963949	0.998210653			
ENSMUSG00000027650	ENSG00000101407	Tti1	2096.264309	0.000402808	0.035829214	0.011242434	0.980965897	0.998210653			
ENSMUSG00000071757	ENSG00000178764	Zhx2	2002.824869	-0.000325479	0.037063467	-0.008781677	0.980988199	0.998210653			
ENSMUSG00000082390	0	Gm12136	0.381297741	1.01E-05	0.040232566	0.000250024	0.980993543	NA			
ENSMUSG00000026728	ENSG00000026025	Vim	2981.122652	0.000276589	0.038042244	0.007270587	0.981022569	0.998210653			
ENSMUSG00000075120	0	Olfr1196	12.17595076	6.01E-05	0.040169675	0.001495305	0.981046311	NA			
ENSMUSG00000047773	ENSG00000153930	Ankfn1	422.910594	-0.000153671	0.039466347	-0.003893712	0.981049864	0.998210653			
ENSMUSG00000095413	ENSG00000229674	H2al1e	0.350064044	2.84E-05	0.040232589	0.000706735	0.981058078	NA			
ENSMUSG00000027876	ENSG00000134193	Reg4	0.355861878	2.49E-05	0.040232583	0.000618851	0.981103722	NA			
ENSMUSG00000087008	0	Gm5530	0.381286182	9.93E-06	0.040232566	0.000246781	0.981104313	NA			
ENSMUSG00000034911	ENSG00000130307	Ushbp1	750.2312551	-0.000346591	0.038180716	-0.009077651	0.981143269	0.998210653			
ENSMUSG00000111783	0	Gm8863	0.381282031	9.88E-06	0.040232566	0.000245607	0.9811444	NA			
ENSMUSG00000046487	0	Mospd4	23.79242236	8.15E-05	0.040112363	0.002032506	0.98115452	0.998210653			
ENSMUSG00000083356	0	Gm11708	0.355825943	2.47E-05	0.040232582	0.000614565	0.981254562	NA			
ENSMUSG00000112440	0	Gm47722	0.967617168	1.48E-05	0.040229325	0.000367513	0.981357197	NA			
ENSMUSG00000037145	0	Lypd8l	1.331837791	1.95E-05	0.040226562	0.000485805	0.981362171	NA			
ENSMUSG00000115387	0	Gm49244	1.881709203	2.30E-05	0.040224059	0.000570774	0.98136315	NA			
ENSMUSG00000044322	ENSG00000134765	Dsc1	0.680533107	1.04E-05	0.04023139	0.000259238	0.981366272	NA			
ENSMUSG00000113600	0	Gm7868	0.381252786	9.54E-06	0.040232566	0.000237193	0.981431757	NA			
ENSMUSG00000082369	0	Gm14208	0.381252361	9.54E-06	0.040232566	0.000237069	0.981435997	NA			
ENSMUSG00000117047	0	Gm5230	0.381244154	9.44E-06	0.040232566	0.000234659	0.981518298	NA			
ENSMUSG00000018906	ENSG00000072682	P4ha2	829.4916086	0.00010069	0.038895856	0.002588717	0.981520399	0.998210653			
ENSMUSG00000046351	ENSG00000181315	Zfp322a	3525.088585	0.000365282	0.036527805	0.010000109	0.981522082	0.998210653			
ENSMUSG00000102626	0	Gm18553	0.381242773	9.42E-06	0.040232566	0.000234251	0.981532213	NA			
ENSMUSG00000093649	0	Gm20614	0.381242442	9.42E-06	0.040232566	0.000234153	0.981535552	NA			
ENSMUSG00000021590	ENSG00000145757	Spata9	3.755815616	2.96E-05	0.040218285	0.000736768	0.98153721	NA			
ENSMUSG00000104428	0	Gm18299	0.355759153	2.44E-05	0.040232582	0.000606521	0.981537518	NA			
ENSMUSG00000024409	ENSG00000204538	Psors1c2	5.229766199	3.62E-05	0.040211486	0.000899365	0.98157078	NA			
ENSMUSG00000033111	ENSG00000114405	3830406C13Rik	1855.767708	-0.000336389	0.036559613	-0.009201098	0.981578901	0.998210653			
ENSMUSG00000115928	0	Gm18930	13.1865863	5.64E-05	0.040174109	0.001404094	0.981592089	NA			
ENSMUSG00000053965	ENSG00000138735	Pde5a	574.7506266	-0.000217304	0.038834319	-0.005595672	0.981628613	0.998210653			
ENSMUSG00000027080	ENSG00000156603	Med19	2034.182529	-0.001273703	0.03561687	-0.035761234	0.981630177	0.998210653			
ENSMUSG00000105233	0	Gm20568	0.355736564	2.43E-05	0.040232582	0.000603777	0.981633998	NA			
ENSMUSG00000101875	0	Gm6028	0.381228643	9.26E-06	0.040232566	0.000230044	0.981675859	NA			
ENSMUSG00000031089	0	Slc6a14	0.63249342	-1.20E-05	0.040231479	-0.000297033	0.981686054	NA			
ENSMUSG00000021816	ENSG00000107758	Ppp3cb	18611.18099	0.003512515	0.031705454	0.110785814	0.981698509	0.998210653			
ENSMUSG00000083917	0	Gm12093	1.667646222	2.13E-05	0.040225124	0.000528455	0.981780812	NA			
ENSMUSG00000084289	0	Fth1-ps	0.355699397	2.41E-05	0.040232582	0.000599238	0.981793617	NA			
ENSMUSG00000106006	0	Gm17951	0.355696642	2.41E-05	0.040232581	0.0005989	0.981805493	NA			
ENSMUSG00000034218	ENSG00000149311	Atm	3440.831875	0.000431186	0.035839283	0.012031113	0.981811945	0.998210653			
ENSMUSG00000114999	0	Gm7962	0.632541163	-1.19E-05	0.040231479	-0.000295061	0.981817526	NA			
ENSMUSG00000096962	0	Gm26622	0.355691311	2.41E-05	0.040232581	0.000598246	0.981828492	NA			
ENSMUSG00000025582	ENSG00000171246	Nptx1	3419.011363	0.000126936	0.039957966	0.003176736	0.981829176	0.998210653			
ENSMUSG00000096874	0	Gm10312	0.38120946	9.02E-06	0.040232566	0.000224221	0.981874615	NA			
ENSMUSG00000089831	0	Gm15508	0.381209173	9.02E-06	0.040232566	0.000224133	0.981877619	NA			
ENSMUSG00000023393	ENSG00000101194	Slc17a9	28.34121878	-6.16E-05	0.040112032	-0.001534771	0.981913822	0.998210653			
ENSMUSG00000061390	0	Uba52-ps	0.355667615	2.40E-05	0.040232581	0.00059533	0.981930996	NA			
ENSMUSG00000110867	0	Gm7368	0.355667356	2.40E-05	0.040232581	0.000595298	0.981932117	NA			
ENSMUSG00000082176	0	Gm13163	0.355663555	2.39E-05	0.040232581	0.000594829	0.981948604	NA			
ENSMUSG00000038844	0	Kif16b	2107.981481	0.001405511	0.034970994	0.04019076	0.981948704	0.998210653			
ENSMUSG00000046145	0	1700018M17Rik	0.381202316	8.93E-06	0.040232566	0.000222019	0.981949786	NA			
ENSMUSG00000110153	0	Gm17766	0.381199886	8.90E-06	0.040232566	0.000221266	0.981975502	NA			
ENSMUSG00000090627	0	Gm8356	2.363419206	-1.94E-05	0.040226545	-0.00048124	0.981985486	NA			
ENSMUSG00000027857	ENSG00000134200	Tshb	2.503236562	2.08E-05	0.040226956	0.000516431	0.981997422	NA			
ENSMUSG00000049823	ENSG00000204366	Zbtb12	345.6888644	0.000818485	0.039093728	0.020936482	0.982040364	0.998210653			
ENSMUSG00000022012	ENSG00000120658	Enox1	5096.634219	0.000213472	0.037905373	0.005631712	0.982118904	0.998210653			
ENSMUSG00000030386	ENSG00000166704	Zfp606	2205.65077	-0.000343965	0.034619846	-0.009935473	0.982187673	0.998210653			
ENSMUSG00000038665	ENSG00000157680	Dgki	20608.24964	-0.000226907	0.033858902	-0.006701537	0.98222763	0.998210653			
ENSMUSG00000006930	ENSG00000173805	Hap1	8039.862976	0.000269952	0.03958001	0.006820407	0.982288607	0.998210653			
ENSMUSG00000074378	ENSG00000188334	Bsph1	1.387102655	-1.30E-05	0.040228406	-0.000323865	0.982332494	NA			
ENSMUSG00000047284	ENSG00000215041	Neurl4	9447.759227	-0.000473435	0.0340802	-0.013891778	0.982342439	0.998210653			
ENSMUSG00000113840	0	Gm18955	49.19816011	9.73E-05	0.04004145	0.002430407	0.982375443	0.998210653			
ENSMUSG00000055633	ENSG00000213015	Zfp580	610.6632751	-0.000257086	0.038584408	-0.006662944	0.982387232	0.998210653			
ENSMUSG00000117462	0	Gm50027	1.87499622	1.84E-05	0.04022702	0.000458414	0.982399212	NA			
ENSMUSG00000086322	ENSG00000236782	E130218I03Rik	0.332070084	-1.95E-05	0.040232577	-0.00048569	0.982400756	NA			
ENSMUSG00000075272	ENSG00000196659	Ttc30a2	31.2648184	-5.15E-05	0.04014162	-0.001283452	0.982433982	0.998210653			
ENSMUSG00000024529	ENSG00000113083	Lox	50.41939819	0.00010225	0.040011017	0.002555538	0.982459335	0.998210653			
ENSMUSG00000025576	ENSG00000167281	Rbfox3	10780.09492	-0.000531111	0.035041251	-0.015156729	0.982488583	0.998210653			
ENSMUSG00000021054	ENSG00000126821	Sgpp1	3485.645626	-0.000820105	0.03475026	-0.023599959	0.982529513	0.998210653			
ENSMUSG00000029372	ENSG00000163736	Ppbp	15.21862218	-4.20E-05	0.040171146	-0.001046084	0.982545628	0.998210653			
ENSMUSG00000047117	ENSG00000189045	Ankdd1b	11.01948571	-3.71E-05	0.040185215	-0.000923289	0.982569295	NA			
ENSMUSG00000033809	ENSG00000214160	Alg3	524.6603728	0.002299263	0.038038408	0.060445817	0.982575551	0.998210653			
ENSMUSG00000001911	ENSG00000008441	Nfix	3283.980052	0.000402303	0.036486683	0.011026026	0.982615563	0.998210653			
ENSMUSG00000027519	ENSG00000124209	Rab22a	5135.701185	0.000391179	0.034866604	0.011219294	0.982668718	0.998210653			
ENSMUSG00000099592	0	Gm5264	0.63286128	-1.13E-05	0.040231478	-0.000281905	0.98269469	NA			
ENSMUSG00000028247	ENSG00000132423	Coq3	891.7153772	0.000209923	0.038262333	0.005486413	0.982801143	0.99823157			
ENSMUSG00000027133	ENSG00000182117	Nop10	1870.197436	-0.000269297	0.037567656	-0.007168325	0.982808865	0.99823157			
ENSMUSG00000082812	0	Gm14860	11.00382312	-4.07E-05	0.040176064	-0.001012951	0.982864375	NA			
ENSMUSG00000081370	0	Gm9105	6.637683668	3.89E-05	0.040202412	0.000966441	0.982936028	NA			
ENSMUSG00000048329	ENSG00000185156	Mfsd6l	10.25030486	4.92E-05	0.040182993	0.001224235	0.982947668	NA			
ENSMUSG00000019842	ENSG00000056972	Traf3ip2	48.57352889	-0.000107537	0.040059545	-0.002684424	0.982965837	0.998330282			
ENSMUSG00000082491	0	Gm5909	1.031172621	1.51E-05	0.040228089	0.000376013	0.98300144	NA			
ENSMUSG00000082030	0	Gm13081	1.818314032	-1.55E-05	0.040226566	-0.000385467	0.98307702	NA			
ENSMUSG00000074476	ENSG00000161888	Spc24	4884.448767	0.000338006	0.037511079	0.009010839	0.983179974	0.998429292			
ENSMUSG00000057723	ENSG00000006059	Krt33b	1.047566236	-1.01E-05	0.04023146	-0.000249935	0.983199747	NA			
ENSMUSG00000026110	ENSG00000071073	Mgat4a	6252.391485	-0.00039601	0.034119303	-0.011606624	0.983276255	0.998429292			
ENSMUSG00000028538	ENSG00000126091	St3gal3	2816.510047	1.38E-05	0.036459488	0.000377664	0.983281543	0.998429292			
ENSMUSG00000037805	ENSG00000198755	Rpl10a	8513.154825	0.000430808	0.035613435	0.012096778	0.983302481	0.998429292			
ENSMUSG00000090138	0	Gm3687	4.741244281	3.42E-05	0.040208083	0.000849392	0.983375268	NA			
ENSMUSG00000094530	0	Gm21399	0.63313133	-1.09E-05	0.040231477	-0.000271365	0.983397436	NA			
ENSMUSG00000031851	ENSG00000135778	Ntpcr	893.4126152	0.000289465	0.037682915	0.007681607	0.983408718	0.998476451			
ENSMUSG00000096403	0	Rnps1-ps	7.708781892	3.30E-05	0.040211632	0.000821678	0.983449662	NA			
ENSMUSG00000026646	ENSG00000152455	Suv39h2	469.3813809	0.000244633	0.038229132	0.006399112	0.983524371	0.998533164			
ENSMUSG00000092439	0	Vmn2r-ps37	2.60430499	2.30E-05	0.040222401	0.000571543	0.983559422	NA			
ENSMUSG00000036273	ENSG00000188906	Lrrk2	31705.62117	-0.000877539	0.036844359	-0.023817465	0.983672126	0.998545757			
ENSMUSG00000058542	0	Gm15590	0.974601974	1.44E-05	0.04022814	0.000358639	0.983705212	NA			
ENSMUSG00000055891	ENSG00000186150	Ubl4b	2.220955764	2.11E-05	0.040224336	0.000523989	0.983780116	NA			
ENSMUSG00000022040	ENSG00000120915	Ephx2	1975.829944	-0.000988771	0.036318315	-0.027225127	0.983780912	0.998545757			
ENSMUSG00000023348	ENSG00000087077	Trip6	348.0062441	0.000396022	0.039131767	0.010120208	0.983782839	0.998545757			
ENSMUSG00000034438	ENSG00000183347	Gbp8	19.74857299	-3.59E-05	0.04013184	-0.000894658	0.983820067	0.998545757			
ENSMUSG00000028041	ENSG00000143537	Adam15	6515.743775	0.000389497	0.034350356	0.011338951	0.983835759	0.998545757			
ENSMUSG00000081059	0	Gm11945	0.63333157	-1.06E-05	0.040231476	-0.000262993	0.983955546	NA			
ENSMUSG00000071180	ENSG00000188725	Smim15	3687.623295	-0.009395435	0.037461445	-0.250802779	0.983970737	0.998622057			
ENSMUSG00000002688	ENSG00000184304	Prkd1	2254.304283	-0.00030334	0.036666934	-0.008272859	0.984042909	0.998634612			
ENSMUSG00000025333	ENSG00000101850	Gpr143	5.474170514	-2.31E-05	0.04021061	-0.000573742	0.984054407	NA			
ENSMUSG00000118345	0	Gm7105	0.967801268	1.26E-05	0.040229323	0.000312584	0.98411773	NA			
ENSMUSG00000029146	ENSG00000115234	Snx17	5238.318002	0.008252486	0.033743954	0.244561903	0.984126653	0.998658907			
ENSMUSG00000013083	0	2200002J24Rik	0.317732542	7.94E-06	0.040232566	0.000197339	0.9841553	NA			
ENSMUSG00000040891	ENSG00000170608	Foxa3	1.869321384	2.53E-05	0.040226787	0.000628973	0.984207846	NA			
ENSMUSG00000030792	ENSG00000104901	Dkkl1	37.11537199	6.49E-05	0.040134699	0.001617259	0.984250761	0.998669898			
ENSMUSG00000049307	ENSG00000196371	Fut4	47.4686481	8.84E-05	0.040002458	0.002210645	0.984257092	0.998669898			
ENSMUSG00000074665	ENSG00000186191	Bpifb4	0.736370852	7.87E-06	0.040231989	0.000195632	0.984273414	NA			
ENSMUSG00000109771	0	Gm35315	238.5863621	0.000145755	0.039597069	0.003680955	0.984515637	0.998706626			
ENSMUSG00000052821	ENSG00000173198	Cysltr1	126.4351936	0.000171409	0.040007729	0.004284388	0.984558189	0.998706626			
ENSMUSG00000030116	ENSG00000197614	Mfap5	6.394296627	4.04E-05	0.040196315	0.00100615	0.984636606	NA			
ENSMUSG00000022780	ENSG00000163975	Meltf	31.89304755	6.42E-05	0.040128354	0.001600826	0.984740923	0.998706626			
ENSMUSG00000026240	ENSG00000144524	Cops7b	1419.950777	-6.28E-05	0.03726135	-0.001686286	0.984833371	0.998706626			
ENSMUSG00000096106	ENSG00000211788	Trav5d-4	5.563257929	-2.14E-05	0.040211208	-0.000532315	0.984869214	NA			
ENSMUSG00000060034	0	Ctf2	17.70050813	-6.16E-05	0.040142681	-0.00153576	0.984876482	0.998706626			
ENSMUSG00000042082	ENSG00000113273	Arsb	4863.079866	-0.000250881	0.032909885	-0.007623268	0.984932027	0.998706626			
ENSMUSG00000024033	ENSG00000160188	Rsph1	226.4001301	0.000174965	0.039645743	0.004413198	0.984997878	0.998706626			
ENSMUSG00000037139	ENSG00000142661	Myom3	377.5433186	0.000171291	0.039300505	0.004358497	0.985132444	0.998706626			
ENSMUSG00000052423	ENSG00000158850	B4galt3	3023.571726	0.001695588	0.034232585	0.049531411	0.98518192	0.998706626			
ENSMUSG00000062353	0	Gm15772	1.892642034	-1.45E-05	0.040225047	-0.000361195	0.985209888	NA			
ENSMUSG00000028295	ENSG00000111850	Smim8	848.1750879	0.000239745	0.038206382	0.00627501	0.985253335	0.998706626			
ENSMUSG00000031295	ENSG00000044446	Phka2	2961.517121	0.000613382	0.036146837	0.016969187	0.985280657	0.998706626			
ENSMUSG00000045969	ENSG00000153487	Ing1	1430.809499	-2.81E-06	0.038071609	-7.38302E-05	0.985300517	0.998706626			
ENSMUSG00000026405	ENSG00000123838	C4bp	16.16809498	8.54E-05	0.040155853	0.002127464	0.985314251	0.998706626			
ENSMUSG00000036873	ENSG00000162642	2410004B18Rik	1780.692087	-9.50E-05	0.036818367	-0.002581175	0.985359294	0.998706626			
ENSMUSG00000032044	ENSG00000165526	Rpusd4	591.3943342	-0.000173112	0.038399982	-0.00450813	0.985384992	0.998706626			
ENSMUSG00000038020	ENSG00000108352	Rapgefl1	3842.289399	0.000121235	0.036763005	0.003297733	0.985415538	0.998706626			
ENSMUSG00000062380	ENSG00000258947	Tubb3	19691.01397	0.000499096	0.033218405	0.015024692	0.985416301	0.998706626			
ENSMUSG00000018569	ENSG00000181885	Cldn7	0.751454646	-8.76E-06	0.040231969	-0.000217722	0.985430553	NA			
ENSMUSG00000025024	ENSG00000119953	Smndc1	1519.565224	-0.002025264	0.03736132	-0.054207505	0.985435745	0.998706626			
ENSMUSG00000047832	ENSG00000170779	Cdca4	695.3665143	0.000236103	0.038127471	0.00619247	0.98548369	0.998706626			
ENSMUSG00000034401	ENSG00000132122	Spata6	319.8965381	0.00018839	0.038989759	0.004831787	0.985489417	0.998706626			
ENSMUSG00000040774	ENSG00000134255	Cept1	3881.009629	-0.000299241	0.034052178	-0.00878772	0.985661441	0.998747873			
ENSMUSG00000063412	0	Gm10131	120.8358536	2.11E-05	0.040223207	0.000524095	0.985733768	0.998747873			
ENSMUSG00000049561	ENSG00000206474	Olfr95	17.01531201	-3.85E-05	0.040159861	-0.000958266	0.985777873	0.998747873			
ENSMUSG00000027346	ENSG00000125772	Gpcpd1	10684.48238	0.001455261	0.035761414	0.040693602	0.985795815	0.998747873			
ENSMUSG00000009487	ENSG00000188162	Otog	2.215702825	-1.44E-05	0.040224622	-0.000358173	0.985883478	NA			
ENSMUSG00000003500	ENSG00000106348	Impdh1	3165.908543	0.000271949	0.035391869	0.00768393	0.985978517	0.998747873			
ENSMUSG00000032078	ENSG00000109917	Zpr1	2494.373987	6.31E-06	0.036581434	0.000172402	0.986050875	0.998747873			
ENSMUSG00000036352	ENSG00000130560	Ubac1	3627.949885	0.000347255	0.034092723	0.010185596	0.986059413	0.998747873			
ENSMUSG00000118266	0	Gm18371	0.939825836	-1.11E-05	0.040229492	-0.000275749	0.986069323	NA			
