GENE	ZSTAT	P_MULTI
ENSG00000121406	-0.14448	0.55744
ENSG00000251369	-0.14478	0.55756
ENSG00000083817	0.527	0.2991
ENSG00000171649	0.39817	0.34525
ENSG00000183647	0.058403	0.47671
ENSG00000213762	-0.017894	0.50714
ENSG00000121417	-0.39148	0.65228
ENSG00000180532	-0.13767	0.55475
ENSG00000204519	-0.23738	0.59382
ENSG00000179909	0.072053	0.47128
ENSG00000083814	0.11362	0.45477
ENSG00000152443	0.99555	0.15973
ENSG00000083828	1.3496	0.088566
ENSG00000178935	0.84294	0.19963
ENSG00000198466	1.2694	0.10215
ENSG00000269343	1.3067	0.095658
ENSG00000204514	1.5559	0.059872
ENSG00000173480	0.95193	0.17057
ENSG00000196724	0.89487	0.18543
ENSG00000152454	1.0405	0.14906
ENSG00000177025	1.3747	0.084614
ENSG00000166704	0.40226	0.34375
ENSG00000152467	-0.62628	0.73444
ENSG00000176293	-1.0281	0.84805
ENSG00000121413	-0.7286	0.76688
ENSG00000181894	-0.23747	0.59385
ENSG00000171606	0.49111	0.31167
ENSG00000198131	-1.9184	0.97247
ENSG00000278129	-0.85561	0.80389
ENSG00000182318	0.43933	0.33021
ENSG00000121410	0.48057	0.31541
ENSG00000174586	-0.23405	0.59253
ENSG00000152475	-0.13813	0.55493
ENSG00000083845	0.58322	0.27987
ENSG00000269855	0.21306	0.41564
ENSG00000171574	-0.81269	0.7918
ENSG00000131849	-1.0902	0.86218
ENSG00000249471	-0.7919	0.78579
ENSG00000083812	-0.89051	0.8134
ENSG00000083838	-0.81275	0.79182
ENSG00000083807	-1.7377	0.95886
ENSG00000119574	-1.6636	0.9519
ENSG00000130726	-0.94034	0.82648
ENSG00000130724	-1.1168	0.86796
ENSG00000130725	-1.0828	0.86056
ENSG00000099326	-0.83991	0.79952
ENSG00000178591	-1.5552	0.94005
ENSG00000125788	0.048279	0.48075
ENSG00000088782	0.46301	0.32168
ENSG00000185982	0.93857	0.17398
ENSG00000125903	-0.056081	0.52236
ENSG00000186458	0.61911	0.26792
ENSG00000196476	-0.24527	0.59688
ENSG00000247315	-0.23319	0.59219
ENSG00000177732	1.442	0.074657
ENSG00000125841	-0.60415	0.72713
ENSG00000101255	-0.45386	0.67503
ENSG00000125826	0.10946	0.45642
ENSG00000125875	0.35177	0.36251
ENSG00000101266	-2.7017	0.99655
ENSG00000125878	2.0046	0.022502
ENSG00000271303	-1.3721	0.91498
ENSG00000215397	1.1643	0.12216
ENSG00000101276	-0.86647	0.80688
ENSG00000125898	-1.768	0.96147
ENSG00000101280	-0.45639	0.67595
ENSG00000101282	-1.7054	0.95594
ENSG00000125818	-0.53288	0.70294
ENSG00000125895	0.55559	0.28925
ENSG00000215595	0.68926	0.24533
ENSG00000244588	0.75985	0.22367
ENSG00000101298	-0.67142	0.74902
ENSG00000125775	1.4653	0.071416
ENSG00000088832	1.0498	0.14691
ENSG00000088833	0.5704	0.2842
ENSG00000196209	0.16122	0.43596
ENSG00000125900	-1.5301	0.937
ENSG00000101307	-1.3098	0.90487
ENSG00000089012	1.0338	0.15062
ENSG00000198053	1.4126	0.078889
ENSG00000101327	-0.19668	0.57796
ENSG00000125834	1.7769	0.037792
ENSG00000125780	0.30905	0.37864
ENSG00000166948	-0.3602	0.64065
ENSG00000125835	0.95238	0.17045
ENSG00000088876	-1.8439	0.9674
ENSG00000149488	-0.80924	0.79081
ENSG00000101361	-1.1797	0.88095
ENSG00000101365	-0.87945	0.81042
ENSG00000088881	-0.46318	0.67838
ENSG00000088882	-0.90828	0.81813
ENSG00000258713	-1.5931	0.94444
ENSG00000198326	-1.6359	0.94907
ENSG00000132635	-0.83364	0.79776
ENSG00000215305	-0.53223	0.70272
ENSG00000132670	-0.078772	0.53139
ENSG00000125787	-0.17994	0.5714
ENSG00000125901	-0.27379	0.60788
ENSG00000101405	-2.7382	0.99691
ENSG00000101200	-1.9027	0.97146
ENSG00000185019	-1.821	0.9657
ENSG00000215251	-1.7728	0.96187
ENSG00000088899	-0.81686	0.793
ENSG00000198171	0.17884	0.42903
ENSG00000125877	-0.08331	0.5332
ENSG00000088836	0.041866	0.4833
ENSG00000088812	1.6557	0.048891
ENSG00000125861	0.29997	0.3821
ENSG00000149451	-0.1327	0.55278
ENSG00000088827	-0.94532	0.82775
ENSG00000132622	-0.36772	0.64346
ENSG00000101220	0.74035	0.22955
ENSG00000101222	0.90139	0.18369
ENSG00000125817	-1.1691	0.87882
ENSG00000101224	-0.43803	0.66932
ENSG00000125843	-1.6184	0.94721
ENSG00000088888	1.4738	0.070264
ENSG00000125779	1.3762	0.084373
ENSG00000101236	0.37791	0.35275
ENSG00000088826	0.70298	0.24103
ENSG00000171873	0.58266	0.28006
ENSG00000171867	0.9604	0.16843
ENSG00000171864	-0.97147	0.83434
ENSG00000101265	-1.2409	0.89268
ENSG00000089057	1.5895	0.055977
ENSG00000089063	0.081453	0.46754
ENSG00000132646	-1.7208	0.95736
ENSG00000101290	-1.1188	0.86839
ENSG00000101292	-0.83881	0.79921
ENSG00000125772	2.0593	0.01973
ENSG00000089199	-1.2271	0.89011
ENSG00000089195	-1.7261	0.95783
ENSG00000125885	-1.6732	0.95286
ENSG00000088766	-1.4273	0.92326
ENSG00000125872	-0.79869	0.78777
ENSG00000101311	-0.26223	0.60343
ENSG00000125845	-0.51865	0.698
ENSG00000101323	-1.2704	0.89803
ENSG00000125827	-0.35944	0.64037
ENSG00000182621	0.6317	0.26379
ENSG00000101333	1.0323	0.15096
ENSG00000125869	1.4422	0.074617
ENSG00000132623	1.2632	0.10325
ENSG00000132639	-1.1402	0.8729
ENSG00000125863	-0.32974	0.6292
ENSG00000149346	-0.44254	0.67095
ENSG00000101384	0.63165	0.26381
ENSG00000132640	-1.7095	0.95632
ENSG00000172296	0.47881	0.31604
ENSG00000101230	-1.1463	0.87417
ENSG00000089123	-1.6379	0.94928
ENSG00000089048	0.29452	0.38418
ENSG00000101247	1.1674	0.12153
ENSG00000101251	1.1061	0.13434
ENSG00000172264	1.8723	0.030584
ENSG00000125848	1.2796	0.10035
ENSG00000089177	-0.18877	0.57486
ENSG00000125870	-0.30445	0.61961
ENSG00000125879	-1.2336	0.89132
ENSG00000125851	0.47977	0.3157
ENSG00000125864	-0.011505	0.50459
ENSG00000125868	-3.1243	0.99911
ENSG00000125844	1.0297	0.15157
ENSG00000125888	1.147	0.12568
ENSG00000089006	0.13019	0.44821
ENSG00000125871	0.1238	0.45074
ENSG00000125850	-0.12487	0.54969
ENSG00000232838	-0.91569	0.82008
ENSG00000125846	0.53101	0.2977
ENSG00000089091	0.64248	0.26028
ENSG00000132664	0.15801	0.43723
ENSG00000089050	-0.89114	0.81357
ENSG00000101310	-0.19785	0.57842
ENSG00000125821	-0.36761	0.64342
ENSG00000132631	-0.94678	0.82813
ENSG00000185052	-0.84574	0.80115
ENSG00000132669	0.085475	0.46594
ENSG00000173418	-0.29302	0.61525
ENSG00000101343	-0.10737	0.54275
ENSG00000089101	0.32372	0.37307
ENSG00000173404	0.077509	0.46911
ENSG00000188559	-0.96332	0.83231
ENSG00000088970	-0.53563	0.70389
ENSG00000088930	-0.15176	0.56031
ENSG00000125816	1.0994	0.1358
ENSG00000125820	1.4009	0.080623
ENSG00000125813	0.54403	0.29321
ENSG00000125798	-1.1498	0.87489
ENSG00000132671	0.95659	0.16939
ENSG00000178726	-0.30838	0.6211
ENSG00000125810	-1.1366	0.87216
ENSG00000132661	-0.64149	0.7394
ENSG00000125812	-0.16782	0.56664
ENSG00000125814	-0.51884	0.69806
ENSG00000125823	-0.72405	0.76548
ENSG00000125831	-0.091703	0.53653
ENSG00000125815	0.88789	0.1873
ENSG00000101435	0.18156	0.42796
ENSG00000173335	1.7369	0.0412
ENSG00000101439	1.4705	0.070715
ENSG00000101441	-0.34237	0.63397
ENSG00000170373	-0.9969	0.84059
ENSG00000170369	-1.1525	0.87543
ENSG00000170367	-0.24074	0.59512
ENSG00000149435	2.1818	0.014563
ENSG00000101463	0.56149	0.28723
ENSG00000077984	0.69518	0.24347
ENSG00000101474	0.54159	0.29405
ENSG00000154930	1.0407	0.14901
ENSG00000100987	0.3109	0.37794
ENSG00000197586	-0.20081	0.57957
ENSG00000100994	-0.19523	0.57739
ENSG00000100997	-0.78148	0.78274
ENSG00000101003	-0.76817	0.77881
ENSG00000101004	-0.81384	0.79213
ENSG00000170191	-0.16623	0.56601
ENSG00000130684	-0.64939	0.74196
ENSG00000215547	2.4466	0.0072096
ENSG00000215545	2.4136	0.0078974
ENSG00000131068	1.9074	0.028237
ENSG00000180483	1.9124	0.027909
ENSG00000204548	2.1565	0.015522
ENSG00000180424	1.5693	0.058295
ENSG00000180383	1.5734	0.05781
ENSG00000088320	1.0037	0.15776
ENSG00000101294	0.39018	0.3482
ENSG00000125968	-2.1457	0.98405
ENSG00000131055	0.2019	0.42
ENSG00000171552	-0.53124	0.70238
ENSG00000088325	-0.81547	0.7926
ENSG00000101306	-0.63124	0.73606
ENSG00000179772	0.1705	0.43231
ENSG00000149599	-0.43954	0.66987
ENSG00000131044	-1.1475	0.87441
ENSG00000088356	0.15645	0.43784
ENSG00000260903	-1.0416	0.85119
ENSG00000101331	1.0153	0.15499
ENSG00000101336	0.73477	0.23124
ENSG00000101337	-0.098535	0.53925
ENSG00000126003	0.35278	0.36213
ENSG00000101346	-0.18771	0.57445
ENSG00000101350	-0.16547	0.56571
ENSG00000171456	0.098423	0.4608
ENSG00000197183	1.6666	0.047799
ENSG00000198547	1.164	0.12221
ENSG00000149600	1.2457	0.10643
ENSG00000088305	0.98548	0.16219
ENSG00000101367	0.75505	0.22511
ENSG00000215529	0.023003	0.49082
ENSG00000167098	0.16156	0.43583
ENSG00000078898	-0.7421	0.77099
ENSG00000167104	0.19019	0.42458
ENSG00000186190	-0.35299	0.63795
ENSG00000186191	-0.24877	0.59823
ENSG00000131050	1.3828	0.083363
ENSG00000131059	0.57839	0.2815
ENSG00000198183	-0.47065	0.68105
ENSG00000125999	0.06504	0.47407
ENSG00000101391	0.59733	0.27514
ENSG00000101400	0.77421	0.2194
ENSG00000078699	0.97083	0.16582
ENSG00000125967	1.2332	0.10874
ENSG00000149609	1.3931	0.081793
ENSG00000288649	1.5746	0.057672
ENSG00000101412	0.7284	0.23318
ENSG00000101417	1.7253	0.042241
ENSG00000131061	1.0283	0.15189
ENSG00000101421	-0.30985	0.62166
ENSG00000125970	-0.79899	0.78785
ENSG00000125977	-0.81873	0.79353
ENSG00000101440	-1.5935	0.94448
ENSG00000101444	0.019801	0.4921
ENSG00000078747	1.2159	0.11201
ENSG00000125971	1.6756	0.046906
ENSG00000101460	1.4056	0.079929
ENSG00000101464	1.185	0.11801
ENSG00000078804	0.13777	0.44521
ENSG00000198646	-0.86121	0.80544
ENSG00000131067	-0.29642	0.61655
ENSG00000131069	-1.0778	0.85944
ENSG00000100983	-1.6531	0.95084
ENSG00000078814	-1.8006	0.96412
ENSG00000100991	-0.056025	0.52234
ENSG00000088298	-1.0737	0.85853
ENSG00000101000	-2.3404	0.99037
ENSG00000125966	-2.0239	0.97851
ENSG00000242372	-1.9554	0.97473
ENSG00000125998	-2.2286	0.98708
ENSG00000101019	-1.1861	0.88221
ENSG00000125965	-1.1803	0.88105
ENSG00000126001	-0.42502	0.66459
ENSG00000125975	-1.2257	0.88984
ENSG00000125991	-0.88112	0.81087
ENSG00000061656	-1.7244	0.95768
ENSG00000214078	-1.1988	0.8847
ENSG00000244462	-0.72781	0.76663
ENSG00000244005	-0.9573	0.83079
ENSG00000125995	-1.2542	0.89511
ENSG00000131051	-1.6574	0.95128
ENSG00000025293	-2.0061	0.97757
ENSG00000171222	-1.4506	0.92655
ENSG00000149646	-0.81041	0.79115
ENSG00000088367	0.18485	0.42667
ENSG00000131043	0.13276	0.44719
ENSG00000080845	-1.5942	0.94455
ENSG00000101335	-1.0352	0.84971
ENSG00000118707	-0.41741	0.66181
ENSG00000101082	0.6207	0.2674
ENSG00000101079	1.2776	0.1007
ENSG00000149636	1.3505	0.088433
ENSG00000149639	0.24312	0.40396
ENSG00000101342	-1.7183	0.95713
ENSG00000101347	-2.1627	0.98472
ENSG00000080839	-0.45235	0.67449
ENSG00000101353	0.41457	0.33923
ENSG00000118705	0.043148	0.48279
ENSG00000118702	1.6774	0.046733
ENSG00000101363	1.0103	0.15616
ENSG00000197122	0.52984	0.29811
ENSG00000166619	-0.47417	0.68231
ENSG00000053438	-0.2458	0.59708
ENSG00000132792	0.22429	0.41127
ENSG00000132821	-0.37242	0.64521
ENSG00000101407	1.8512	0.032072
ENSG00000101413	0.84396	0.19935
ENSG00000198959	-2.1994	0.98608
ENSG00000149633	0.17714	0.4297
ENSG00000101425	-0.07275	0.529
ENSG00000129988	0.69871	0.24237
ENSG00000170471	-1.4405	0.92513
ENSG00000182035	-0.34959	0.63668
ENSG00000124143	-1.1711	0.87921
ENSG00000101438	1.41	0.07927
ENSG00000101442	0.22653	0.41039
ENSG00000101445	0.45277	0.32536
ENSG00000101447	0.25243	0.40036
ENSG00000101452	-0.38485	0.64983
ENSG00000204103	0.62037	0.26751
ENSG00000198900	3.6725	0.0001201
ENSG00000124181	4.4931	3.51E-06
ENSG00000174306	3.4078	0.00032739
ENSG00000132793	3.2098	0.00066403
ENSG00000183798	2.649	0.0040368
ENSG00000124177	0.20757	0.41778
ENSG00000196090	0.76668	0.22163
ENSG00000124193	1.3957	0.081405
ENSG00000185513	1.4695	0.070848
ENSG00000101049	0.08445	0.46635
ENSG00000101052	0.50271	0.30758
ENSG00000101057	1.334	0.091104
ENSG00000124196	0.82339	0.20514
ENSG00000124191	2.861	0.0021113
ENSG00000149596	0.56962	0.28447
ENSG00000132823	0.89415	0.18562
ENSG00000124194	-0.43434	0.66798
ENSG00000197296	0.68635	0.24625
ENSG00000101074	0.24795	0.40209
ENSG00000101076	0.81607	0.20723
ENSG00000124120	-0.36291	0.64166
ENSG00000132824	0.46726	0.32016
ENSG00000168734	0.98631	0.16199
ENSG00000196839	0.4093	0.34116
ENSG00000124249	0.91804	0.1793
ENSG00000101098	0.79121	0.21441
ENSG00000166913	2.4199	0.0077618
ENSG00000101104	1.8609	0.031382
ENSG00000025772	0.36561	0.35733
ENSG00000101109	0.53008	0.29803
ENSG00000124134	0.31182	0.37759
ENSG00000175121	0.11234	0.45528
ENSG00000168703	0.011068	0.49558
ENSG00000124102	-0.37291	0.64539
ENSG00000124233	0.50224	0.30775
ENSG00000124157	0.46657	0.3204
ENSG00000124107	1.1044	0.13471
ENSG00000124159	0.98452	0.16243
ENSG00000124232	0.14294	0.44317
ENSG00000124145	1.4721	0.070495
ENSG00000204070	1.2564	0.10449
ENSG00000124251	1.195	0.11604
ENSG00000244274	2.0629	0.019562
ENSG00000124155	1.2541	0.1049
ENSG00000101443	-0.58343	0.7202
ENSG00000101446	0.0075256	0.497
ENSG00000243543	-0.46141	0.67775
ENSG00000249139	0.052787	0.47895
ENSG00000101448	0.50212	0.30779
ENSG00000158901	0.54563	0.29266
ENSG00000180205	0.069811	0.47217
ENSG00000180305	0.51905	0.30186
ENSG00000180083	0.86823	0.19263
ENSG00000182931	0.65947	0.2548
ENSG00000168634	1.0864	0.13865
ENSG00000149651	1.5917	0.055721
ENSG00000124116	1.2336	0.10868
ENSG00000101457	0.81285	0.20815
ENSG00000175063	0.82996	0.20328
ENSG00000101470	0.9188	0.1791
ENSG00000124104	1.5706	0.058134
ENSG00000101473	1.3629	0.086449
ENSG00000132801	1.027	0.15222
ENSG00000168612	1.2267	0.10997
ENSG00000149634	1.2976	0.09721
ENSG00000124257	1.2533	0.10505
ENSG00000064601	1.3748	0.08459
ENSG00000100979	2.6145	0.0044683
ENSG00000100982	2.3811	0.0086316
ENSG00000198026	2.3203	0.010161
ENSG00000100985	3.1016	0.00096238
ENSG00000124140	6.2516	2.03E-10
ENSG00000124160	6.143	4.05E-10
ENSG00000101017	7.0902	6.69E-13
ENSG00000149654	2.7812	0.0027082
ENSG00000080189	-1.1334	0.87148
ENSG00000062598	-0.4668	0.67968
ENSG00000198185	1.358	0.087239
ENSG00000149635	0.27265	0.39256
ENSG00000158296	0.87156	0.19172
ENSG00000172315	1.5544	0.060043
ENSG00000197496	1.1812	0.11875
ENSG00000064655	2.0478	0.020288
ENSG00000101040	0.41775	0.33806
ENSG00000124151	1.9671	0.024584
ENSG00000196562	-1.2664	0.89731
ENSG00000124126	4.9802	3.18E-07
ENSG00000124198	-0.27646	0.6089
ENSG00000124207	-1.2586	0.89592
ENSG00000124214	-2.4037	0.99188
ENSG00000124228	-0.78439	0.78359
ENSG00000124201	-0.83856	0.79914
ENSG00000158445	0.23686	0.40638
ENSG00000124212	1.0584	0.14493
ENSG00000158470	1.4575	0.072487
ENSG00000197818	1.3215	0.093174
ENSG00000158480	2.0664	0.019397
ENSG00000124226	2.0238	0.021496
ENSG00000124216	1.1736	0.12027
ENSG00000244687	-2.1268	0.98328
ENSG00000172216	0.62573	0.26574
ENSG00000196396	1.0261	0.15243
ENSG00000124171	1.0412	0.14889
ENSG00000124243	-0.60775	0.72832
ENSG00000101126	-0.43406	0.66788
ENSG00000000419	-0.037508	0.51496
ENSG00000124217	0.55522	0.28937
ENSG00000026559	0.82491	0.20471
ENSG00000101096	1.9931	0.023124
ENSG00000054793	1.1147	0.13249
ENSG00000101115	-0.084049	0.53349
ENSG00000020256	0.56943	0.28453
ENSG00000182463	-1.6652	0.95206
ENSG00000171940	2.5608	0.0052217
ENSG00000064787	1.8864	0.029621
ENSG00000019186	5.6492	8.06E-09
ENSG00000101132	2.5326	0.0056609
ENSG00000101134	0.62374	0.2664
ENSG00000054803	1.4681	0.071043
ENSG00000124089	-0.094988	0.53784
ENSG00000124098	-1.2766	0.89913
ENSG00000087586	-1.1526	0.87546
ENSG00000101138	-1.186	0.88219
ENSG00000087589	-0.29388	0.61558
ENSG00000124091	-0.1451	0.55768
ENSG00000124103	-0.10618	0.54228
ENSG00000213714	-0.19257	0.57635
ENSG00000087510	1.7039	0.044201
ENSG00000101144	-0.31017	0.62179
ENSG00000054796	-0.56582	0.71424
ENSG00000101146	0.14004	0.44431
ENSG00000132819	1.6154	0.053107
ENSG00000124092	-1.5616	0.94081
ENSG00000124253	-1.1704	0.87909
ENSG00000124256	0.38183	0.35129
ENSG00000124225	0.52885	0.29846
ENSG00000124237	-0.71287	0.76204
ENSG00000124227	0.063663	0.47462
ENSG00000124209	0.67078	0.25118
ENSG00000124164	0.076752	0.46941
ENSG00000198768	-1.2451	0.89344
ENSG00000124222	-0.80172	0.78864
ENSG00000215440	0.37253	0.35475
ENSG00000087460	-0.79263	0.786
ENSG00000101158	0.13164	0.44764
ENSG00000101160	-0.11088	0.54415
ENSG00000101162	0.41247	0.34
ENSG00000124203	0.78621	0.21587
ENSG00000124205	-0.42149	0.6633
ENSG00000087495	2.6434	0.0041037
ENSG00000196074	0.097454	0.46118
ENSG00000196227	-0.40202	0.65617
ENSG00000132825	-0.31604	0.62402
ENSG00000124215	-0.57216	0.71639
ENSG00000179242	-0.84904	0.80207
ENSG00000130699	1.8481	0.032292
ENSG00000149657	1.3255	0.092511
ENSG00000101182	1.3437	0.089515
ENSG00000184402	0.58895	0.27795
ENSG00000101181	0.62759	0.26513
ENSG00000101180	1.212	0.11276
ENSG00000130703	-0.055371	0.52208
ENSG00000130706	0.62015	0.26758
ENSG00000130702	0.39372	0.34689
ENSG00000171858	-1.0261	0.84758
ENSG00000149679	-0.28419	0.61187
ENSG00000130701	0.17359	0.4311
ENSG00000130700	-0.48259	0.68531
ENSG00000174407	-1.8074	0.96465
ENSG00000101187	-0.33275	0.63034
ENSG00000101188	-1.0132	0.84453
ENSG00000101189	1.005	0.15745
ENSG00000060491	1.3071	0.095584
ENSG00000092758	1.4952	0.067434
ENSG00000101190	0.48947	0.31225
ENSG00000233838	-0.38567	0.65013
ENSG00000101191	2.8767	0.002009
ENSG00000101193	2.2981	0.010778
ENSG00000101194	0.53251	0.29718
ENSG00000125533	1.6365	0.050872
ENSG00000149658	1.0514	0.14653
ENSG00000101197	0.78997	0.21477
ENSG00000101198	0.38344	0.3507
ENSG00000101199	0.24103	0.40477
ENSG00000101203	-1.0467	0.85237
ENSG00000101204	0.4063	0.34226
ENSG00000075043	0.59446	0.2761
ENSG00000101210	0.33017	0.37064
ENSG00000125534	0.80237	0.21117
ENSG00000101213	1.116	0.1322
ENSG00000125508	0.98327	0.16274
ENSG00000130589	-0.31597	0.62399
ENSG00000101216	0.13104	0.44787
ENSG00000197457	2.7801	0.0027175
ENSG00000258366	3.5483	0.00019388
ENSG00000243509	3.7689	8.20E-05
ENSG00000101246	3.9239	4.36E-05
ENSG00000197114	4.2959	8.70E-06
ENSG00000203896	4.6229	1.89E-06
ENSG00000125520	4.7886	8.40E-07
ENSG00000130584	4.6365	1.77E-06
ENSG00000183260	-1.7147	0.9568
ENSG00000101150	-0.035878	0.51431
ENSG00000101152	0.53836	0.29517
ENSG00000198276	0.38819	0.34894
ENSG00000196700	-0.72226	0.76493
ENSG00000130590	-0.95248	0.82957
ENSG00000101161	-1.2733	0.89855
ENSG00000203883	-1.7274	0.95795
ENSG00000171703	-0.69626	0.75687
ENSG00000171700	-1.227	0.89009
ENSG00000125510	-0.42864	0.66591
ENSG00000171695	-1.1241	0.86952
ENSG00000125522	0.27691	0.39093
ENSG00000196132	1.2577	0.10424
ENSG00000203880	-1.2927	0.90195
ENSG00000274391	-2.5213	0.99415
ENSG00000187172	-0.74402	0.77157
ENSG00000188992	0.68922	0.24534
ENSG00000185272	-0.62123	0.73278
ENSG00000155304	0.51093	0.3047
ENSG00000155307	-0.76061	0.77656
ENSG00000180530	-1.7274	0.95795
ENSG00000155313	0.7453	0.22805
ENSG00000154639	0.95244	0.17044
ENSG00000154640	0.60675	0.27201
ENSG00000154642	-0.84213	0.80014
ENSG00000154645	-1.6686	0.9524
ENSG00000154646	0.62969	0.26445
ENSG00000154654	-0.85993	0.80508
ENSG00000154719	0.024801	0.49011
ENSG00000154721	0.65515	0.25619
ENSG00000154727	-0.22374	0.58852
ENSG00000142192	0.80761	0.20966
ENSG00000197934	-1.2468	0.89377
ENSG00000166265	-1.2101	0.88688
ENSG00000154734	0.42339	0.33601
ENSG00000154736	1.2349	0.10843
ENSG00000156239	0.64888	0.25821
ENSG00000198862	1.2856	0.099294
ENSG00000156253	1.5729	0.057867
ENSG00000156256	1.3564	0.087479
ENSG00000156261	1.2701	0.10203
ENSG00000156265	1.4402	0.074907
ENSG00000156273	1.2552	0.1047
ENSG00000171189	0.81739	0.20685
ENSG00000156282	-2.0506	0.97985
ENSG00000156284	-2.087	0.98155
ENSG00000188694	-0.55886	0.71187
ENSG00000232263	0.18278	0.42749
ENSG00000197683	-0.61635	0.73117
ENSG00000206107	0.074938	0.47013
ENSG00000186980	-0.046263	0.51845
ENSG00000182816	0.21027	0.41673
ENSG00000198390	0.84048	0.20032
ENSG00000240432	-0.49301	0.689
ENSG00000186971	0.11545	0.45404
ENSG00000186970	-0.33722	0.63203
ENSG00000184351	-0.8088	0.79068
ENSG00000186965	-0.4175	0.66184
ENSG00000244025	-0.33836	0.63245
ENSG00000186967	-0.47631	0.68307
ENSG00000186977	-0.49019	0.688
ENSG00000186925	-1.1408	0.87302
ENSG00000244362	-1.2125	0.88734
ENSG00000206106	-0.66921	0.74832
ENSG00000212938	-1.109	0.86628
ENSG00000186930	-0.6988	0.75766
ENSG00000186924	-0.70746	0.76036
ENSG00000184724	-0.72309	0.76519
ENSG00000244624	-0.67145	0.74903
ENSG00000184032	-0.32208	0.6263
ENSG00000206104	-0.33413	0.63086
ENSG00000231068	-0.6466	0.74105
ENSG00000187026	0.33083	0.37039
ENSG00000187005	0.21647	0.41431
ENSG00000183640	-0.46177	0.67788
ENSG00000274749	0.68122	0.24786
ENSG00000182591	-0.73244	0.76805
ENSG00000206102	0.92088	0.17856
ENSG00000156299	1.1404	0.12705
ENSG00000142168	-0.39954	0.65525
ENSG00000156304	-0.12555	0.54996
ENSG00000142149	-1.0883	0.86177
ENSG00000159055	-1.7496	0.95991
ENSG00000170262	-1.07	0.85768
ENSG00000142207	-0.76336	0.77738
ENSG00000166979	-0.34923	0.63654
ENSG00000242220	0.31735	0.37549
ENSG00000159082	0.011546	0.49539
ENSG00000159086	0.18947	0.42486
ENSG00000205929	-0.24283	0.59593
ENSG00000205927	1.5357	0.0623
ENSG00000184221	1.6607	0.048391
ENSG00000159110	1.7577	0.039403
ENSG00000243646	2.2334	0.012763
ENSG00000142166	3.3639	0.00038428
ENSG00000159128	3.3818	0.00036003
ENSG00000142188	2.7262	0.0032033
ENSG00000177692	1.3939	0.081669
ENSG00000159131	1.1403	0.12708
ENSG00000159140	1.2074	0.11363
ENSG00000159147	0.86762	0.1928
ENSG00000205758	0.99974	0.15872
ENSG00000205726	-0.35891	0.64017
ENSG00000198743	-0.43973	0.66994
ENSG00000243927	-0.43973	0.66994
ENSG00000159197	1.09	0.13786
ENSG00000205670	-1.5555	0.94009
ENSG00000222018	1.772	0.038193
ENSG00000180509	1.9225	0.02727
ENSG00000159200	0.77949	0.21785
ENSG00000159212	-0.58222	0.71979
ENSG00000159216	2.2744	0.011471
ENSG00000185917	1.1847	0.11807
ENSG00000159228	0.52315	0.30043
ENSG00000159231	0.98015	0.16351
ENSG00000159256	-0.88674	0.81239
ENSG00000159259	0.18027	0.42847
ENSG00000159261	0.66043	0.25449
ENSG00000159263	0.83215	0.20266
ENSG00000159267	-2.2839	0.98881
ENSG00000183145	-2.0754	0.98102
ENSG00000185808	-2.2229	0.98689
ENSG00000182670	-1.6588	0.95142
ENSG00000157540	1.2421	0.10709
ENSG00000157542	-0.060531	0.52413
ENSG00000184029	1.1284	0.12957
ENSG00000157551	0.58683	0.27866
ENSG00000157554	3.2044	0.00067673
ENSG00000157557	1.1977	0.11552
ENSG00000183527	3.3499	0.00040418
ENSG00000185658	-0.21478	0.58503
ENSG00000205581	0.35266	0.36217
ENSG00000157578	-0.88451	0.81179
ENSG00000185437	1.0083	0.15664
ENSG00000183778	0.83725	0.20122
ENSG00000183067	-0.86438	0.80631
ENSG00000183036	1.0918	0.13746
ENSG00000171587	-0.066641	0.52657
ENSG00000182240	-0.36119	0.64102
ENSG00000280109	0.49411	0.31062
ENSG00000183844	-1.0717	0.85807
ENSG00000183486	-0.81952	0.79376
ENSG00000157601	-0.7247	0.76568
ENSG00000184012	0.75041	0.22651
