GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
ENSG00000124302   19   34107861   34269414    550      72  22389     -0.43437      0.66799         0.89092         0.41545
ENSG00000153885   19   34282751   34311666     71      24  22389      -1.1968      0.88432           0.864         0.83688
ENSG00000257103   19   34658352   34725420    177      21  22389      -1.5054      0.93389         0.94271         0.79581
ENSG00000105220   19   34850645   34898318    102      22  22389      -1.5916      0.94426         0.88539         0.92356
ENSG00000126249   19   34890300   34922073     67      15  22389      0.61487      0.26932         0.43782         0.16501
ENSG00000126261   19   34914264   34965798     95      17  22389     -0.18636      0.57392         0.40341          0.7228
ENSG00000142279   19   34967880   34997085     77      22  22389     -0.36313      0.64175         0.41946         0.82062
ENSG00000205209   19   35079346   35090490     43      12  22389     -0.78297      0.78318         0.72973         0.75318
ENSG00000089335   19   35163553   35182302     73      13  22389     -0.69817      0.75746         0.73524         0.66984
ENSG00000197841   19   35220103   35238774     42      18  22389     -0.98478      0.83763         0.75608         0.83555
ENSG00000153896   19   35243979   35269134     43      14  22389     -0.40231      0.65627         0.50264           0.761
ENSG00000168661   19   35412807   35441076     89      13  22389      0.88214      0.18885         0.24256         0.15874
ENSG00000180884   19   35442078   35460139     62      16  22389       1.0587      0.14487         0.16988         0.13971
ENSG00000089351   19   35480688   35522375    132      20  22389      -0.1891      0.57499         0.66952         0.42805
ENSG00000105711   19   35516555   35536353     37      11  22389     -0.91203      0.81912         0.88677         0.67222
ENSG00000105707   19   35526410   35562481    120      22  22389     -0.40368      0.65678         0.53108         0.73185
ENSG00000089356   19   35601732   35620228     72      16  22389       1.5329     0.062656        0.050681         0.12403
ENSG00000153902   19   35610417   35631178     65      12  22389       1.7486      0.04018        0.038279          0.0747
ENSG00000266964   19   35624693   35638959     22       8  22389       1.9487     0.025664        0.026947        0.056375
ENSG00000221946   19   35629154   35650205     46      21  22389       1.0187      0.15417        0.079224         0.36547
ENSG00000089327   19   35640625   35665788    100      24  22389     -0.41214      0.65988         0.64346         0.57778
ENSG00000177558   19   35710704   35724628     63      18  22389     -0.83936      0.79937         0.69192         0.81194
ENSG00000105699   19   35734290   35763867     81      15  22389     -0.11773      0.54686         0.61474         0.42637
ENSG00000105698   19   35754896   35775724     57      12  22389      -1.1745       0.8799         0.77987         0.85282
ENSG00000105697   19   35768410   35781046     35       9  22389       0.5049      0.30681         0.57349         0.15852
ENSG00000105695   19   35777989   35809710     73      22  22389       2.1473     0.015883        0.016965        0.039621
ENSG00000012124   19   35815069   35843264    115      36  22389      0.36074      0.35915          0.3398         0.35489
ENSG00000126266   19   35836645   35849764     66      23  22389     -0.32029      0.62563         0.95529         0.36044
ENSG00000185897   19   35844249   35856391     35      16  22389      -1.1854      0.88207         0.97084         0.74747
ENSG00000126262   19   35934185   35947669     48      18  22389      0.47555       0.3172         0.84707         0.11419
ENSG00000188508   19   35973226   35986433     34      10  22389      -1.0919      0.86257         0.82551         0.84362
ENSG00000161249   19   35983119   36009560     79      24  22389     -0.70246       0.7588         0.68251         0.72377
ENSG00000189001   19   36009269   36024253     69      19  22389      0.70815      0.23943         0.16624         0.35464
ENSG00000105679   19   36019314   36041221     60      17  22389       0.2839      0.38824         0.31846          0.4262
ENSG00000105677   19   36031502   36043429     24      13  22389      0.63685      0.26211         0.21544         0.31962
ENSG00000105675   19   36036095   36059560     53      20  22389      0.16574      0.43418         0.43425         0.38951
ENSG00000249115   19   36098646   36121251     44      18  22389       1.5175     0.064576         0.16423        0.039856
ENSG00000126254   19   36114980   36133587     39      13  22389       1.4733     0.070336         0.25521         0.02942
ENSG00000105672   19   36127647   36141007     27      10  22389      0.73073      0.23247         0.29311         0.18986
ENSG00000126267   19   36134125   36154686     52      15  22389      0.27688      0.39094         0.59928         0.23455
ENSG00000105668   19   36152418   36174387     87      16  22389     -0.91918        0.821         0.96381         0.60541
ENSG00000011590   19   36190389   36212940     57      18  22389      -0.8137      0.79209         0.90964         0.58666
ENSG00000272333   19   36203921   36234781     71      20  22389      -1.3747      0.91539         0.94431         0.81148
ENSG00000126246   19   36224957   36239075     38      14  22389      -1.6694      0.95248         0.93492         0.92253
ENSG00000161265   19   36228428   36241409     34      12  22389      -2.2781      0.98864         0.97789          0.9779
ENSG00000205155   19   36231478   36243056     28      10  22389      -1.8484      0.96773         0.94528         0.95517
ENSG00000267796   19   36234262   36250420     29       9  22389      -1.5363      0.93777         0.92059          0.9259
ENSG00000004776   19   36240467   36252930     19       7  22389      -1.2921      0.90185         0.89476         0.87641
ENSG00000167595   19   36244044   36265077     55      16  22389      -1.5578      0.94036         0.90693         0.93195
ENSG00000004777   19   36261417   36284724     70      16  22389        -1.54      0.93822         0.85446         0.94226
ENSG00000250799   19   36285892   36309201     55      19  22389      -1.0909      0.86234         0.76272         0.88446
ENSG00000161270   19   36311274   36347895     86      25  22389    -0.088309      0.53518         0.51969          0.4812
ENSG00000126259   19   36337552   36363048     47      12  22389     -0.71836      0.76373         0.73247          0.6418
ENSG00000105290   19   36353806   36375699     53       6  22389     -0.25266      0.59974         0.54996         0.52298
ENSG00000167604   19   36373854   36398205     65      12  22389       0.2097      0.41695         0.39187         0.38872
ENSG00000126264   19   36388382   36400173     36       8  22389      0.58485      0.27933         0.24315         0.31726
ENSG00000011600   19   36390303   36404211     40       9  22389      0.79518      0.21325         0.15808         0.30734
ENSG00000126243   19   36423022   36441097     30      11  22389      0.79296       0.2139         0.26156         0.18822
ENSG00000205138   19   36481090   36492220     23       8  22389      0.24163      0.40453         0.26224         0.58484
ENSG00000181392   19   36489002   36504958     21      10  22389       1.1341      0.12837        0.055797         0.33229
ENSG00000239382   19   36495022   36510145     21       9  22389       1.1547       0.1241        0.053671         0.33031
ENSG00000105270   19   36500562   36528797     53      20  22389      0.62358      0.26645         0.12785         0.55438
ENSG00000161277   19   36520886   36550664     74      18  22389      0.60351      0.27308         0.37413         0.19803
ENSG00000075702   19   36540783   36601012    145      24  22389      0.22832       0.4097         0.53124         0.28064
ENSG00000105261   19   36597105   36609613     28       9  22389     -0.64697      0.74117         0.78159         0.63163
ENSG00000105258   19   36599611   36611206     24       9  22389     -0.70951        0.761         0.82436         0.62951
ENSG00000105254   19   36600888   36621849     58      16  22389     -0.43535      0.66835         0.52884         0.72307
