GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
ENSG00000278505   17   35727928   35754812     34      13  27148     -0.33139      0.62983          0.4893         0.72666
ENSG00000276234   17   35761977   35844830    166      15  27148      0.69147      0.24463         0.29783         0.20385
ENSG00000276023   17   35844951   35878603     57       9  27148      0.85027      0.19759         0.31311            0.13
ENSG00000275066   17   35869900   35974544    107      17  27148      0.79749      0.21258         0.28618         0.16507
ENSG00000278053   17   35967363   36008493     40      10  27148      -1.5289      0.93686         0.90648         0.89135
ENSG00000275410   17   36041434   36110096    157      43  27148     0.019211      0.49234         0.24859         0.83633
ENSG00000278845   17   36447989   36484101     28       5  27148      0.34245      0.36601         0.24559         0.52339
ENSG00000277399   17   36476493   36504693     40       8  27148      0.15697      0.43764         0.32555         0.56874
ENSG00000274211   17   36503007   36566846     94      11  27148      -1.1265      0.87003         0.89071         0.77382
ENSG00000275832   17   36579720   36673628    242      35  27148     -0.58379      0.72032         0.75149         0.58863
ENSG00000277363   17   36681259   36767183    126      19  27148      0.29659      0.38339         0.23411         0.58665
ENSG00000275023   17   36856873   36891056     24      10  27148      0.36508      0.35753         0.35564         0.34352
ENSG00000277972   17   36881510   36896858     21       8  27148      0.60675      0.27201         0.24404         0.30144
ENSG00000277258   17   36885150   36911070     47      14  27148      0.79471      0.21339         0.16867         0.27829
ENSG00000277791   17   36903978   36925484     39      12  27148       1.1372      0.12773        0.088419         0.20715
ENSG00000276293   17   36916944   36961218     74      15  27148      0.50554      0.30659         0.34876         0.26363
ENSG00000273559   17   36951687   36986603     64      12  27148     -0.45351      0.67491         0.65631         0.57822
ENSG00000275489   17   36986341   37002642     43      10  27148     -0.51428      0.69647         0.62552         0.68515
ENSG00000125691   17   37001321   37015053     27       9  27148     0.026677      0.48936         0.37301         0.59807
ENSG00000002834   17   37021112   37083023    150      35  27148      0.83902      0.20073        0.086399         0.49398
ENSG00000204952   17   37087685   37128655     25       6  27148      0.48871      0.31252         0.17717         0.53181
ENSG00000161381   17   37214556   37313946    304      28  27148     -0.22656      0.58962          0.6613         0.46324
ENSG00000141748   17   37308147   37327414     70      13  27148        1.184      0.11821        0.089459         0.18182
ENSG00000067191   17   37324709   37358956     61      20  27148       1.9685     0.024504        0.011246         0.10797
ENSG00000108298   17   37351536   37365980     23       8  27148     0.024976      0.49004         0.33432         0.67021
ENSG00000141750   17   37361789   37387040     45      13  27148      0.22511      0.41095         0.43031         0.37318
ENSG00000108306   17   37403897   37563530    238       9  27148     -0.60595      0.72773         0.73277         0.61875
ENSG00000125686   17   37555538   37612527     76       6  27148     -0.89594      0.81486         0.75364         0.76659
ENSG00000167258   17   37612739   37726398    157      10  27148        -1.19      0.88298         0.79648         0.86029
ENSG00000171532   17   37755021   37769175      6       3  27148     -0.95281      0.82966         0.80442         0.81448
ENSG00000131771   17   37778177   37797878     36       8  27148      -2.4894       0.9936         0.99171         0.98786
ENSG00000131748   17   37788333   37825454     70       9  27148     -0.91936      0.82105         0.68142         0.89903
ENSG00000173991   17   37816599   37827807     24       5  27148     -0.18573      0.57367         0.41334         0.71895
ENSG00000141744   17   37819234   37831728     29       6  27148     -0.49254      0.68883         0.59658         0.73999
ENSG00000161395   17   37822375   37849310     60       7  27148    -0.045835      0.51828         0.62913         0.36655
ENSG00000141736   17   37839167   37889915     39       8  27148       1.8267     0.033871         0.22654        0.010823
ENSG00000141741   17   37880409   37891792      3       3  27148       1.6008     0.054716        0.055744        0.057482
ENSG00000141738   17   37889162   37908538     14       5  27148       2.9437    0.0016214       0.0041433       0.0015926
ENSG00000161405   17   37908968   38025441    170       8  27148       3.1602   0.00078825        0.036849      0.00023158
ENSG00000186075   17   38019417   38039149     32       3  27148       4.1593   1.5958e-05      4.3089e-05      0.00011214
ENSG00000073605   17   38055848   38079903     50       7  27148       3.5965   0.00016129      0.00036755       0.0010258
ENSG00000172057   17   38072294   38088884     24       5  27148       2.8889    0.0019331       0.0019943       0.0051916
ENSG00000204913   17   38092727   38105987     25       6  27148       1.7816     0.037405        0.049669        0.040703
ENSG00000167914   17   38114226   38139019     61      11  27148       1.2354      0.10834         0.16588         0.08531
ENSG00000108344   17   38132021   38159213     76       8  27148      0.33107       0.3703         0.78348         0.16488
ENSG00000108342   17   38166614   38179066     41       6  27148     -0.92875      0.82349         0.82353         0.77434
ENSG00000008838   17   38170350   38215889     79      10  27148      0.42283      0.33621         0.75657         0.14302
ENSG00000126351   17   38213446   38255120     58      15  27148       2.5996    0.0046666         0.13218       0.0004725
ENSG00000126368   17   38244037   38261978     31      12  27148       3.0863    0.0010133        0.010231      0.00040726
ENSG00000188895   17   38273235   38298047     19       6  27148      0.40382      0.34317         0.20766         0.53625
ENSG00000108349   17   38291507   38333431     25       8  27148       0.3863      0.34964          0.1649         0.69022
ENSG00000108352   17   38329242   38356906     23       8  27148      0.25583      0.39904         0.19939         0.75532
ENSG00000171475   17   38370556   38443944     62       6  27148      0.14411      0.44271         0.50956         0.34008
ENSG00000094804   17   38439146   38464413     20       5  27148     0.066408      0.47353         0.32318         0.64591
ENSG00000131759   17   38460423   38518895     32      10  27148      0.37314      0.35452          0.2491          0.4776
ENSG00000183153   17   38511904   38525945      9       4  27148      0.58572      0.27903         0.17846         0.43334
ENSG00000131747   17   38539773   38579202     29       7  27148       0.7983      0.21235         0.12526          0.3747
ENSG00000141753   17   38594676   38618982     46      14  27148      0.35954       0.3596         0.16802         0.70714
ENSG00000131746   17   38627080   38662933     83      18  27148     -0.48964      0.68781         0.60012         0.72438
ENSG00000126353   17   38705021   38726736     16       9  27148      0.70103      0.24164         0.11764         0.50614
ENSG00000073584   17   38776214   38810658     37       6  27148       1.3114     0.094865         0.11363        0.095888
ENSG00000213424   17   38806872   38826416     28       3  27148      0.71229      0.23814         0.21082         0.27215
ENSG00000167916   17   38849243   38865002     26       5  27148      0.97644      0.16442         0.11692         0.24385
ENSG00000204897   17   38899273   38916584     44      13  27148     -0.19879      0.57879         0.53029         0.54751
ENSG00000186393   17   38917490   38933411     29       9  27148      0.81526      0.20746         0.41953         0.10912
ENSG00000171446   17   38928060   38943786     37      11  27148     -0.85364      0.80335         0.75368         0.77635
ENSG00000173908   17   38943448   38961211     41      12  27148      -1.0191      0.84592         0.82172         0.80069
ENSG00000186395   17   38969369   38983863     34       9  27148     -0.58956      0.72226         0.69189         0.69497
