# ALPHA = 0.05
# NUMBER_OF_TESTS = 217

# _SET1_  VARIABLE = GO:0002262 (set)
# _SET1_  NGENES = 160
# _SET1_  P-VALUE = 2.15298e-05
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET3_   ENSG00000213015    19   56141382   56159836     34      10  41505      0.44469      0.28466    7.2164e-16      0.44469
_SET3_   ENSG00000063244    19   56160512   56191082     63      13  41505      0.40434      0.30279    7.2164e-16      0.40434
_SET3_   ENSG00000185792    19   56214804   56254768     76      20  41505      0.27518      0.33816    7.2164e-16      0.27518
_SET3_   ENSG00000256060    19   57869919   57881773     27       8  41505      -1.2047      0.85648    6.6613e-16      -1.2047
_SET3_   ENSG00000247315    20     273211     285965     25       9  41505     -0.39671      0.59623    7.2164e-16     -0.39671
_SET3_   ENSG00000101200    20    3058202    3070370     30       7  41505      -2.0569      0.97237    8.8818e-16      -2.0569
_SET3_   ENSG00000198171    20    3165996    3190331     88      18  41505    -0.010686      0.44118    7.1644e-16    -0.010686
_SET3_   ENSG00000088888    20    3822446    3861770     81      24  41505       1.4197     0.057942    6.6613e-16       1.4197
_SET3_   ENSG00000171984    20    5726039    5850041    425      57  41505    -0.059103      0.43847    7.1471e-16    -0.059103
_SET3_   ENSG00000101311    20    6050492    6108861    229      29  41505     -0.44301      0.60535    7.2164e-16     -0.44301
_SET3_   ENSG00000125845    20    6743333    6765893     43      13  41505     -0.63455       0.6864    6.6613e-16     -0.63455
_SET3_   ENSG00000182621    20    8052898    8954007   2442     131  41505     -0.13212      0.41029    7.2164e-16     -0.13212
_SET3_   ENSG00000125850    20   17932623   18044832    314      27  41505     -0.63544      0.66693    6.6613e-16     -0.63544
_SET3_   ENSG00000132664    20   18442522   18470292     61      12  41505     0.055473      0.42192    7.1471e-16     0.055473
_SET3_   ENSG00000185052    20   19188286   19708570   1297      77  41505      -1.3144      0.83291    6.6613e-16      -1.3144
_SET3_   ENSG00000125820    20   21486655   21499702     15       7  41505       1.3162     0.074502    6.6613e-16       1.3162
_SET3_   ENSG00000180383    20   30048274   30069560     26       5  41505        1.352     0.068526    6.6613e-16        1.352
_SET3_   ENSG00000125968    20   30188086   30199318     31       3  41505      -2.3036       0.9855    8.8818e-16      -2.3036
_SET3_   ENSG00000101306    20   30402111   30427492     52      11  41505     -0.75373      0.73153    6.6613e-16     -0.75373
_SET3_   ENSG00000088305    20   31345191   31402165    143      16  41505      0.76635      0.17309    6.6613e-16      0.76635
_SET3_   ENSG00000101391    20   31941645   31994367     49      10  41505      0.43118      0.27908    7.2164e-16      0.43118
_SET3_   ENSG00000101412    20   32258283   32279191     20       9  41505      0.62121      0.22895    6.6613e-16      0.62121
_SET3_   ENSG00000242372    20   33861710   33877788     27       5  41505      -2.1297      0.97715    8.8818e-16      -2.1297
_SET3_   ENSG00000197122    20   35968088   36039453    116      22  41505      0.38908      0.29906    7.2164e-16      0.38908
_SET3_   ENSG00000129988    20   36969885   37010655    141      23  41505      0.53957      0.24316    6.6613e-16      0.53957
_SET3_   ENSG00000100982    20   44558322   44581662     41      11  41505       2.2375    0.0089051    8.8818e-16       2.2375
_SET3_   ENSG00000101017    20   44741910   44763502     51      14  41505       7.4581   1.5196e-14    8.8818e-16       7.4581
_SET3_   ENSG00000197496    20   45333288   45369986     73      10  41505       1.0504      0.11171    6.6613e-16       1.0504
_SET3_   ENSG00000196562    20   46279941   46420360    452      73  41505      -1.4755      0.89728    6.6613e-16      -1.4755
_SET3_   ENSG00000124198    20   47533248   47658230    245      15  41505     -0.41968      0.58965    7.2164e-16     -0.41968
_SET3_   ENSG00000172216    20   48802367   48814205     10       6  41505      0.47722       0.2691    7.2164e-16      0.47722
_SET3_   ENSG00000101096    20   49998494   50184370    404      64  41505       1.8319     0.020792    6.6613e-16       1.8319
_SET3_   ENSG00000101144    20   55738809   55846697    263      25  41505     -0.55723      0.63874    6.6613e-16     -0.55723
_SET3_   ENSG00000124092    20   56066022   56105708    110      25  41505      -1.7016      0.93877    6.6613e-16      -1.7016
_SET3_   ENSG00000130700    20   61033553   61056051     48      13  41505     -0.56725      0.66119    6.6613e-16     -0.56725
_SET3_   ENSG00000101188    20   61335188   61399123    232      36  41505       -1.273      0.86514    6.6613e-16       -1.273
_SET3_   ENSG00000149658    20   61821781   61852491     61       9  41505      0.87969      0.15009    6.6613e-16      0.87969
_SET3_   ENSG00000154727    21   27101881   27149771     55      10  41505     -0.38928      0.60504    7.2164e-16     -0.38928
_SET3_   ENSG00000142192    21   27247846   27548446    641      45  41505      0.54294      0.21533    6.6613e-16      0.54294
_SET3_   ENSG00000156256    21   30391950   30431809     42       8  41505       1.2229     0.086646    6.6613e-16       1.2229
_SET3_   ENSG00000142168    21   33026979   33046244     33      12  41505     -0.44541      0.62967    7.2164e-16     -0.44541
_SET3_   ENSG00000159216    21   36155098   37381965   2872     135  41505       1.8456     0.013834    6.6613e-16       1.8456
_SET3_   ENSG00000185917    21   37401839   37456687    154      18  41505      0.78612      0.16907    6.6613e-16      0.78612
_SET3_   ENSG00000157540    21   38732875   38903660    376      22  41505       1.0844     0.098491    6.6613e-16       1.0844
_SET3_   ENSG00000160224    21   45700721   45723531     78      20  41505     -0.14301      0.49582    7.2164e-16     -0.14301
_SET3_   ENSG00000177663    22   17560844   17601583    109      30  41505        -1.66      0.93266    6.6613e-16        -1.66
_SET3_   ENSG00000184113    22   19505547   19520068     39      13  41505      -1.1143      0.83613    6.6613e-16      -1.1143
_SET3_   ENSG00000100030    22   22108946   22226970    191      18  41505       6.9521   4.8397e-13    8.8818e-16       6.9521
_SET3_   ENSG00000100034    22   22268798   22312220     80      11  41505       6.1885   1.1499e-10    8.8818e-16       6.1885
_SET3_   ENSG00000240972    22   24231570   24242414     57      11  41505      -0.6042      0.67532    6.6613e-16      -0.6042
_SET3_   ENSG00000099977    22   24307731   24327716     10       5  41505     -0.26672      0.55162    7.2164e-16     -0.26672
_SET3_   ENSG00000100219    22   29185543   29201585     21       6  41505       1.0423      0.12227    6.6613e-16       1.0423
_SET3_   ENSG00000128342    22   30631442   30647748     18       7  41505       1.8038     0.025983    6.6613e-16       1.8038
_SET3_   ENSG00000099985    22   30653818   30667840     16       9  41505       2.5038    0.0041098    8.8818e-16       2.5038
_SET3_   ENSG00000100078    22   31525793   31541494     36      15  41505       3.2043   0.00040653    8.8818e-16       3.2043
_SET3_   ENSG00000184708    22   31827963   31897094    116      18  41505       2.5837    0.0030419    8.8818e-16       2.5837
_SET3_   ENSG00000100292    22   35771354   35795207     61      11  41505     -0.46458      0.62389    7.2164e-16     -0.46458
_SET3_   ENSG00000100345    22   36672326   36789055    268      33  41505     -0.96228      0.78058    6.6613e-16     -0.96228
_SET3_   ENSG00000100353    22   36901902   36930231    133      19  41505      -1.0839      0.82719    6.6613e-16      -1.0839
_SET3_   ENSG00000100146    22   38361693   38388429     13       3  41505     -0.75212       0.7292    6.6613e-16     -0.75212
_SET3_   ENSG00000100311    22   39614364   39645987     79      15  41505       1.9511        0.017    6.6613e-16       1.9511
_SET3_   ENSG00000128272    22   39910700   39923688     13       3  41505       2.6116    0.0029888    8.8818e-16       2.6116
_SET3_   ENSG00000100393    22   41483596   41581081    112      10  41505       1.6978     0.030873    6.6613e-16       1.6978
_SET3_   ENSG00000235568    22   42771413   42833409    166      22  41505       2.1292     0.010753    8.8818e-16       2.1292
_SET3_   ENSG00000100227    22   42974727   43015968     61      11  41505      -1.4983      0.91246    6.6613e-16      -1.4983
_SET3_   ENSG00000073150    22   50604160   50623724     49      15  41505       2.2366    0.0084191    8.8818e-16       2.2366
_SET3_   ENSG00000185386    22   50697142   50714196     42      12  41505       3.0743   0.00062271    8.8818e-16       3.0743
_SET3_   ENSG00000196576    22   50708408   50751075     42      11  41505       3.1049   0.00054339    8.8818e-16       3.1049
_SET3_   ENSG00000128165    22   50914972   50929869     32      17  41505        1.299     0.075802    6.6613e-16        1.299
_SET3_   ENSG00000196664     X   12880191   12913480     69      22  41505      0.56413      0.24061    6.6613e-16      0.56413
_SET3_   ENSG00000101916     X   12919739   12946288     62      16  41505       1.5711     0.042676    6.6613e-16       1.5711
_SET3_   ENSG00000130741     X   24068063   24101927     44      10  41505      -1.4022       0.8956    6.6613e-16      -1.4022
_SET3_   ENSG00000004848     X   25016811   25039537     16      10  41505     -0.45653      0.64302    7.2164e-16     -0.45653
_SET3_   ENSG00000165168     X   37634271   37677714     46      14  41505      -0.3004      0.57596    7.2164e-16      -0.3004
_SET3_   ENSG00000182220     X   40433624   40471100     50      12  41505      -2.1304      0.97981    8.8818e-16      -2.1304
_SET3_   ENSG00000215301     X   41187601   41228725     83      17  41505      0.65959       0.2094    6.6613e-16      0.65959
_SET3_   ENSG00000182872     X   46999620   47051212     25      16  41505      -2.1945      0.98281    8.8818e-16      -2.1945
_SET3_   ENSG00000102317     X   48427837   48444550     30       9  41505     -0.36153      0.58782    7.2164e-16     -0.36153
_SET3_   ENSG00000102103     X   48742480   48765679     21      10  41505      -1.4491      0.90585    6.6613e-16      -1.4491
_SET3_   ENSG00000049768     X   49101899   49126262     19      10  41505    0.0077858       0.4433    7.1557e-16    0.0077858
_SET3_   ENSG00000211538     X   49769330   49779413      5       4  41505      -1.7409      0.95247    6.6613e-16      -1.7409
_SET3_   ENSG00000172943     X   53958109   54080391    115      25  41505       -2.807       0.9967    8.8818e-16       -2.807
_SET3_   ENSG00000147065     X   64803257   64966793     58      35  41505      -2.7767      0.99697    8.8818e-16      -2.7767
_SET3_   ENSG00000284567     X   65233712   65243821     11       6  41505      -1.1047      0.84637    6.6613e-16      -1.1047
_SET3_   ENSG00000169083     X   66758863   66955461    146      29  41505      0.85193      0.16787    6.6613e-16      0.85193
_SET3_   ENSG00000158813     X   68830911   69264322    793      44  41505      -1.6334      0.91176    6.6613e-16      -1.6334
_SET3_   ENSG00000198034     X   71470529   71502098     83      12  41505      -1.3017      0.88746    6.6613e-16      -1.3017
_SET3_   ENSG00000125931     X   71516488   71532037     27      10  41505      -1.3605      0.89437    6.6613e-16      -1.3605
_SET3_   ENSG00000230590     X   73155270   73518409    508      30  41505      -1.9853      0.96247    6.6613e-16      -1.9853
_SET3_   ENSG00000225470     X   73159017   73295243    170      26  41505      -2.1183      0.97686    8.8818e-16      -2.1183
_SET3_   ENSG00000187969     X   73519015   73529869     21       5  41505      0.21137      0.37145    7.2164e-16      0.21137
_SET3_   ENSG00000174016     X   79586003   79705810    153      25  41505     -0.75421      0.73127    6.6613e-16     -0.75421
_SET3_   ENSG00000198157     X   80364198   80462412     65      27  41505      -2.1086      0.97775    8.8818e-16      -2.1086
_SET3_   ENSG00000007952     X  100093313  100134348     52      13  41505      -1.0635      0.81713    6.6613e-16      -1.0635
_SET3_   ENSG00000123560     X  103023647  103052548     31       9  41505     -0.20776      0.52427    7.2164e-16     -0.20776
_SET3_   ENSG00000125351     X  118962985  118991961     55      14  41505      -1.6027      0.92634    6.6613e-16      -1.6027
_SET3_   ENSG00000203989     X  119201229  119216655      5       4  41505     -0.37554      0.61162    7.2164e-16     -0.37554
_SET3_   ENSG00000101883     X  119238009  119384122    159      31  41505     -0.24834      0.54518    7.2164e-16     -0.24834
_SET3_   ENSG00000131721     X  119287519  119304536      1       1  41505     0.028664      0.52961    7.1471e-16     0.028664
_SET3_   ENSG00000122122     X  128908925  128934177     27      12  41505     -0.65941      0.71805    6.6613e-16     -0.65941
_SET3_   ENSG00000284043     X  133298839  133308907     10       7  41505      -1.0014      0.81283    6.6613e-16      -1.0014
_SET3_   ENSG00000102245     X  135725317  135747549     28      11  41505      -1.1151      0.84586    6.6613e-16      -1.1151
_SET3_   ENSG00000147274     X  135925163  135967923     47      15  41505     -0.77997      0.74886    6.6613e-16     -0.77997
_SET3_   ENSG00000207731     X  146307238  146317361     25       7  41505     -0.35939      0.58695    7.2164e-16     -0.35939
_SET3_   ENSG00000208000     X  146337050  146347143     18      10  41505      0.13776      0.39763    7.2164e-16      0.13776
