GENE_ID	ENSID	GENE_NAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000082939	0	Gm14881	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000082955	0	Gm8036	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083034	0	Olfr334-ps1	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083074	0	Gm14670	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083090	0	Gm11736	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083214	0	Gm11912	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083215	0	Rbmx2-ps	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083285	0	Gm15815	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083320	0	Gm13935	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083321	0	Gm14931	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083337	0	Gm11539	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083350	0	Gm9060	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083429	0	Gm15198	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083453	0	Gm13338	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083470	0	Nsa2-ps2	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083500	0	Gm15470	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083514	0	Gm11881	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083550	0	Gm13729	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083611	0	Gm8832	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083614	0	Gm12795	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083644	0	Gm12787	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083693	0	Gm11971	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083737	0	Prdx6-ps2	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083774	0	Gm7180	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083775	0	Gm14837	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083785	0	Gm11888	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083793	0	Gm14274	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083794	0	Gm16123	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083895	0	Gm12074	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083907	0	Plk-ps1	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083912	0	Gm5391	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083926	0	Gm14783	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083928	0	Gm4991	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083934	0	Gm12368	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083960	0	Gm4918	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000083997	0	Gm12920	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000084018	0	Gm11895	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000084041	0	Gm15312	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000084061	0	Gm4996	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000084077	0	Gm11952	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000084143	0	Gm13400	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000084239	0	Gm14463	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000084287	0	Gm14576	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000084310	0	Gm11950	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000084404	0	Gm12513	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000084755	0	Gm16276	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000084855	0	Gm9850	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000085486	ENSG00000236383	Gm11634	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000085938	0	Gm14371	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000086167	0	Gm13827	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000086174	0	Gm6425	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000086338	ENSG00000181761	Olfr1096	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000086882	0	Gm13352	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000086926	0	Gm6226	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000087198	0	Tmem274	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000087270	0	Gm12983	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000089775	0	Gm16270	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000089792	0	Gm16571	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000089931	0	Gm8459	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000090008	0	Gm16111	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000090544	0	Gm6576	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000090598	0	Gm8164	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000090637	0	Gm6189	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000091091	ENSG00000171121	Kcnmb3	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000091175	0	S100a7l2	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000091361	0	Gm5277	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000091401	0	Gm9252	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000091471	0	Gm20538	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000091779	ENSG00000183684	Gm21293	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000091827	0	Speer4f2	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000092054	0	Kif4-ps	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000092256	0	Gm18359	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000092270	0	Gm7031	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000092305	ENSG00000229937	Prps1l1	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000092610	0	Vmn1r-ps67	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000093699	0	Vmn2r-ps9	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000093789	0	Methig1	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000093826	0	Gm6900	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000094015	0	Rps12-ps20	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000094176	ENSG00000211793	Trav6d-6	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000094189	0	Gm6134	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000094202	0	Mup-ps26	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000094372	0	Gm21839	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000094534	0	Gm20945	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000094886	0	Gm10784	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000094891	ENSG00000186723	Olfr55	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000094914	ENSG00000211787	Trav9d-2	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000094930	ENSG00000211598	Igkv6-25	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000095076	ENSG00000229571	0	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000095606	ENSG00000139351	Gm21258	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000095872	0	Gm15128	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000095987	0	Gm13104	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000096074	ENSG00000281990	Ighv1-72	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000096276	ENSG00000229571	Gm2042	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000096323	0	Gm20767	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000096336	0	Igkv1-135	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000096393	ENSG00000283473	Fam240a	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000096421	ENSG00000198271	Gm10100	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000096519	#N/D	Gm10721	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000096719	ENSG00000179826	Mrgpra2b	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000096798	0	Gm6309	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000096902	ENSG00000139351	Gm20843	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000097264	0	Rpl31-ps24	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000097552	0	Rps19-ps12	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000097987	0	Gm17786	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000098026	0	Gm27014	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000098068	0	Gm7909	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000098126	0	Gm27037	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000098237	0	Gm7577	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000098530	0	Gm28051	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000098668	0	Gm27210	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000099057	0	Gm27185	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000099418	ENSG00000196553	Gm6657	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000099484	0	Gm28282	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000099714	0	Gm20587	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000099989	0	Gm20281	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000100092	0	Gm21088	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000100361	0	Gm7063	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000100439	0	Gm28922	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000100523	0	Gm29608	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000100590	0	Gm4785	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000100656	0	Gm8525	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000100894	0	Gm8304	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000100999	0	Gm29145	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000101026	0	Ly6g6g	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000101206	0	Gm5266	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000101220	0	Gm6717	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000101336	0	Gm28480	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000101376	0	Gm18291	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000101395	0	Gm8241	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000101563	0	Gm7364	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000101624	0	Gm28882	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000101729	0	Gm17796	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000101819	ENSG00000229674	H2al1b	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000101826	0	Gm8581	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000102001	0	Gm28755	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000102047	0	2010010A06Rik	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000102186	0	Gm37191	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000102366	0	Gm37044	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000102483	ENSG00000179397	Catspere1	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000102537	0	Gm37224	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000102589	0	Gm37445	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000102731	0	Gm38261	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000102853	0	Gm7270	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000102859	0	Gm8625	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000103018	0	Gm17968	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000103155	0	Gm8109	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000103312	0	Gm6677	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000103374	0	Gm37239	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000103430	0	Gm36996	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000103534	0	Gm37835	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000103936	0	Gm36965	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000103986	0	Gm5539	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000104065	0	Gm37197	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000104298	0	Gm38040	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000104464	0	Gm18698	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000104578	0	Gm8929	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000104756	0	Gm42464	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105024	0	Gm43561	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105080	ENSG00000211785	Trav7n-6	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105132	0	Gm43250	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105213	0	Gm43037	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105235	0	Hcfc1r1-ps1	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105248	0	Gm5310	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105280	0	Pgk1-ps3	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105462	0	Igkv4-77	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105819	0	Gm42579	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105836	0	Gm17954	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105866	0	Gm6745	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105879	0	Gm6204	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105889	0	Gm42776	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105916	0	Gm42453	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000105949	0	Gm6510	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000106075	0	Gm42804	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000106080	0	Gm8836	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000106094	0	Gm18916	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000106101	0	Gm43438	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000106273	0	Gm43767	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000106308	0	Gm42719	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000106829	0	Gm3786	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000106885	0	Eif3s6-ps4	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000106936	0	Gm7554	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000107020	0	Gm6051	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000107035	0	Ybx1-ps2	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000107105	0	Gm15820	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000107180	0	Gm43638	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000107262	0	Gm18753	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000107333	0	Gm43008	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000107532	0	Gm35931	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000107822	0	Olfr1358	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000107869	0	Gm29848	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108009	0	Gm44279	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108177	0	Gm7924	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108248	0	Gm34391	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108343	0	Gm18307	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108344	0	Gm8952	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108540	0	Gm4768	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108636	0	Gm44650	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108698	0	Gm44964	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108700	0	Gm7482	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108786	0	Gm8309	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108831	0	Gm7957	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108877	0	Gm45157	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108902	0	Gm9377	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000108938	0	Gm44583	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000109171	0	Gm5735	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000109446	0	Gm9195	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000109592	0	Gm45417	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000109664	0	Gm9520	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000109687	0	Hspd1-ps2	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000109705	0	Gm19096	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000109760	0	Gm6503	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000109830	0	Gm7965	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000109938	0	Gm6009	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000109970	0	Gm17995	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000110003	0	Gm45403	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000110102	0	Gm9132	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000110292	0	Gm17850	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000110391	0	Gm7269	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000110502	0	Gm8804	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000110627	0	Gm18935	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000110658	0	Gm45857	0.136268327	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000110786	0	Gm5119	0.134835147	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000110809	0	Gm46138	0.124046503	0.748814012	3.533811541	0.211899815	0.832185195	NA
ENSMUSG00000110816	0	Gm19178	0.111277876	0.748814012	3.533811541	0.211899815	0.832185195	NA
